Id,LotArea,Street,Alley,Utilities,Neighborhood,BldgType,HouseStyle,YearBuilt,RoofStyle,Foundation,Electrical,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,SaleCondition,SalePrice
1221,7800,Pave,,AllPub,NAmes,1Fam,1Story,1964,Gable,CBlock,SBrkr,912,1,2,1,0,1,Abnorml,115000
1222,8250,Pave,,AllPub,Sawyer,1Fam,1Story,1968,Hip,CBlock,SBrkr,1211,1,3,1,1,1,Normal,134000
1223,10496,Pave,,AllPub,NAmes,1Fam,1.5Fin,1949,Gable,CBlock,SBrkr,1846,2,3,1,1,1,Normal,143000
1224,10680,Pave,,AllPub,NAmes,1Fam,1Story,1951,Hip,CBlock,FuseA,2136,2,4,1,0,2,Normal,137900
1225,15384,Pave,,AllPub,Gilbert,1Fam,2Story,2004,Gable,PConc,SBrkr,1490,2,3,1,1,2,Normal,184000
1226,10482,Pave,,AllPub,NAmes,1Fam,SLvl,1958,Hip,CBlock,SBrkr,1138,1,3,1,0,1,Normal,145000
1227,14598,Pave,,AllPub,Somerst,1Fam,2Story,2007,Gable,PConc,SBrkr,1933,2,4,1,1,3,Normal,214000
1228,8872,Pave,,AllPub,NAmes,1Fam,1Story,1965,Gable,CBlock,SBrkr,912,1,2,1,0,2,Normal,147000
1229,8769,Pave,,AllPub,NridgHt,TwnhsE,1Story,2008,Hip,PConc,SBrkr,1702,1,1,1,1,3,Partial,367294
1230,7910,Pave,,AllPub,NAmes,1Fam,SLvl,1960,Hip,CBlock,SBrkr,1507,2,4,1,0,1,Normal,127000
1231,18890,Pave,,AllPub,Sawyer,Duplex,1.5Fin,1977,Shed,CBlock,SBrkr,2620,2,4,2,1,2,Normal,190000
1232,7728,Pave,,AllPub,NAmes,Duplex,SLvl,1962,Hip,CBlock,SBrkr,1190,1,3,1,0,2,Normal,132500
1233,9842,Pave,,AllPub,NAmes,Duplex,1Story,1962,Gable,Slab,SBrkr,1224,2,2,2,0,2,Normal,101800
1234,12160,Pave,,AllPub,NAmes,1Fam,1Story,1959,Hip,CBlock,SBrkr,1188,1,3,1,0,2,Abnorml,142000
1235,8525,Pave,,AllPub,SWISU,1Fam,2Story,1911,Gable,PConc,FuseA,1964,1,4,1,0,0,Abnorml,130000
1236,13132,Pave,,AllPub,Crawfor,1Fam,2Story,1914,Gable,BrkTil,FuseF,1784,1,4,1,0,1,Normal,138887
1237,2628,Pave,,AllPub,NridgHt,Twnhs,2Story,2003,Gable,PConc,SBrkr,1626,2,2,1,0,2,Normal,175500
1238,12393,Pave,,AllPub,CollgCr,1Fam,2Story,2004,Gable,PConc,SBrkr,1948,2,4,1,1,2,Normal,195000
1239,13072,Pave,,AllPub,SawyerW,1Fam,1Story,2005,Gable,PConc,SBrkr,1141,1,3,1,0,2,Abnorml,142500
1240,9037,Pave,,AllPub,Timber,1Fam,1Story,2006,Hip,PConc,SBrkr,1484,2,2,1,1,2,Normal,265900
1241,8158,Pave,,AllPub,CollgCr,1Fam,2Story,2003,Gable,PConc,SBrkr,1768,2,3,1,0,2,Normal,224900
1242,9849,Pave,,AllPub,Somerst,1Fam,1Story,2007,Hip,PConc,SBrkr,1689,2,3,1,0,3,Partial,248328
1243,10625,Pave,,AllPub,NWAmes,1Fam,SFoyer,1974,Gable,CBlock,SBrkr,1173,2,3,1,2,2,Family,170000
1244,13891,Pave,,AllPub,NridgHt,1Fam,1Story,2006,Gable,PConc,SBrkr,2076,2,2,1,1,3,Partial,465000
1245,11435,Pave,,AllPub,Crawfor,1Fam,2Story,1929,Gable,PConc,SBrkr,1517,1,3,1,2,2,Normal,230000
1246,12090,Pave,,AllPub,NWAmes,1Fam,SLvl,1984,Hip,CBlock,SBrkr,1868,3,3,1,1,2,Abnorml,178000
1247,8125,Pave,,AllPub,Somerst,1Fam,2Story,2005,Gable,PConc,SBrkr,1553,2,3,1,0,2,Partial,186500
1248,12328,Pave,,AllPub,Mitchel,1Fam,SLvl,1976,Gable,CBlock,SBrkr,1034,1,3,1,0,3,Normal,169900
1249,9600,Pave,Grvl,AllPub,OldTown,1Fam,2.5Unf,1917,Gable,BrkTil,SBrkr,2058,1,3,1,1,2,Normal,129500
1250,7200,Pave,,AllPub,NAmes,1Fam,1Story,1950,Gable,CBlock,SBrkr,988,1,3,1,0,1,Normal,119000
1251,11160,Pave,,AllPub,NAmes,1Fam,1Story,1968,Hip,CBlock,SBrkr,2110,2,3,1,2,2,Normal,244000
1252,3136,Pave,,AllPub,NridgHt,TwnhsE,1Story,2003,Gable,PConc,SBrkr,1405,2,2,1,1,2,Normal,171750
1253,9858,Pave,,AllPub,Mitchel,1Fam,1Story,1968,Gable,CBlock,SBrkr,874,1,3,1,0,1,Normal,130000
1254,17542,Pave,,AllPub,Veenker,1Fam,2Story,1974,Gable,CBlock,SBrkr,2167,2,3,1,2,2,Normal,294000
1255,6931,Pave,,AllPub,Edwards,1Fam,2Story,2003,Gable,PConc,SBrkr,1656,2,3,1,1,2,Normal,165400
1256,6240,Pave,,AllPub,BrkSide,1Fam,1.5Fin,1931,Gable,BrkTil,FuseA,1367,1,3,1,1,1,Normal,127500
1257,14303,Pave,,AllPub,NoRidge,1Fam,1Story,1994,Hip,PConc,SBrkr,1987,2,2,1,1,2,Normal,301500
1258,4060,Pave,,AllPub,Edwards,1Fam,1Story,1922,Gable,PConc,SBrkr,864,1,2,1,0,0,Normal,99900
1259,9587,Pave,,AllPub,Gilbert,1Fam,SLvl,2005,Gable,PConc,SBrkr,1166,2,2,1,0,2,Normal,190000
1260,9750,Pave,,AllPub,NAmes,1Fam,1Story,1969,Gable,CBlock,SBrkr,1054,1,3,1,0,2,Normal,151000
1261,24682,Pave,,AllPub,Gilbert,1Fam,2Story,1999,Gable,PConc,SBrkr,1675,2,3,1,1,2,Normal,181000
1262,9600,Pave,,AllPub,NAmes,1Fam,1Story,1956,Hip,CBlock,SBrkr,1050,1,2,1,0,1,Normal,128900
1263,11250,Pave,,AllPub,ClearCr,1Fam,1.5Fin,1957,Gable,CBlock,FuseA,1788,1,5,1,2,1,Normal,161500
1264,13515,Pave,Pave,AllPub,BrkSide,1Fam,2Story,1919,Gambrel,PConc,FuseA,1824,1,3,1,1,2,Normal,180500
1265,4060,Pave,,AllPub,NAmes,TwnhsE,1Story,1998,Gable,PConc,SBrkr,1337,2,2,1,0,2,Abnorml,181000
1266,3735,Pave,,AllPub,Somerst,TwnhsE,2Story,1999,Hip,PConc,SBrkr,1452,2,3,1,0,2,Normal,183900
1267,10120,Pave,,AllPub,OldTown,2fmCon,2.5Unf,1910,Hip,CBlock,FuseF,1889,1,4,2,1,1,Normal,122000
1268,13214,Pave,,AllPub,Timber,1Fam,1Story,2008,Hip,PConc,SBrkr,2018,2,3,1,1,3,Normal,378500
1269,14100,Pave,,AllPub,Crawfor,1Fam,1.5Fin,1935,Gable,CBlock,SBrkr,3447,3,4,1,2,3,Normal,381000
1270,11344,Pave,,AllPub,NAmes,1Fam,1.5Fin,1958,Gable,CBlock,FuseA,1524,1,3,1,0,1,Normal,144000
1271,23595,Pave,,AllPub,ClearCr,1Fam,1Story,1979,Shed,PConc,SBrkr,1524,0,0,1,1,2,Normal,260000
1272,9156,Pave,,AllPub,NWAmes,1Fam,1Story,1968,Hip,CBlock,SBrkr,1489,2,3,1,1,2,Normal,185750
1273,13526,Pave,,AllPub,Sawyer,1Fam,1Story,1965,,,,,,3,1,0,1,Normal,137000
1274,11512,Pave,,AllPub,Edwards,1Fam,SLvl,1959,Gable,CBlock,SBrkr,1357,1,2,1,1,1,Normal,177000
1275,5362,Pave,,AllPub,Crawfor,1Fam,1.5Fin,1910,Gable,PConc,SBrkr,1250,2,3,1,1,2,Normal,139000
1276,11345,Pave,,AllPub,NAmes,Duplex,2Story,1948,Gable,CBlock,FuseA,1920,2,4,2,0,2,Normal,137000
1277,12936,Pave,,AllPub,NWAmes,1Fam,2Story,1972,Gable,CBlock,SBrkr,1395,1,3,1,1,2,Normal,162000
1278,17871,Pave,,AllPub,NWAmes,1Fam,SLvl,1967,Gable,CBlock,SBrkr,1724,1,3,1,1,2,Normal,197900
1279,9473,Pave,,AllPub,CollgCr,1Fam,2Story,2002,Gable,PConc,SBrkr,2031,2,3,1,1,2,Normal,237000
1280,7500,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,1920,Gable,CBlock,FuseA,1128,1,2,1,0,2,Abnorml,68400
1281,9808,Pave,,AllPub,CollgCr,1Fam,1Story,2002,Gable,PConc,SBrkr,1573,2,3,1,0,2,Normal,227000
1282,8049,Pave,,AllPub,Timber,1Fam,1Story,1990,Hip,CBlock,SBrkr,1339,2,2,1,1,2,Normal,180000
1283,8800,Pave,,AllPub,CollgCr,1Fam,1Story,1977,Gable,CBlock,SBrkr,1040,2,3,1,0,2,Normal,150500
1284,9400,Pave,,AllPub,Mitchel,Duplex,2Story,1971,Mansard,CBlock,SBrkr,1824,2,4,2,0,0,Normal,139000
1285,9638,Pave,,AllPub,SWISU,1Fam,1.5Fin,1919,Gable,PConc,SBrkr,2447,2,4,1,1,1,Normal,169000
1286,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,1939,Gable,CBlock,FuseF,1412,1,4,1,1,1,Normal,132500
1287,9790,Pave,,AllPub,NWAmes,1Fam,1Story,1963,Hip,CBlock,SBrkr,1328,1,3,1,2,2,Normal,143000
1288,36500,Pave,,AllPub,ClearCr,1Fam,1Story,1964,Gable,CBlock,SBrkr,1582,2,4,1,0,2,Normal,190000
1289,5664,Pave,,AllPub,StoneBr,TwnhsE,1Story,2000,Gable,PConc,SBrkr,1659,2,2,1,1,2,Normal,278000
1290,11065,Pave,,AllPub,NridgHt,1Fam,2Story,2006,Gable,PConc,SBrkr,1970,2,3,1,1,3,Partial,281000
1291,14112,Pave,,AllPub,NAmes,1Fam,SLvl,1964,Hip,PConc,SBrkr,1152,1,3,1,1,2,Normal,180500
1292,1680,Pave,,AllPub,BrDale,Twnhs,2Story,1972,Gable,CBlock,SBrkr,1302,2,3,1,0,1,Normal,119500
1293,6600,Pave,,AllPub,OldTown,1Fam,2Story,1892,Gable,Stone,SBrkr,2372,2,4,2,0,1,Normal,107500
1294,10140,Pave,,AllPub,NWAmes,1Fam,2Story,1976,Gable,PConc,SBrkr,1664,2,4,1,1,2,Normal,162900
1295,8172,Pave,,AllPub,Edwards,1Fam,1Story,1955,Hip,CBlock,SBrkr,864,1,2,1,0,2,Normal,115000
1296,8400,Pave,,AllPub,NAmes,1Fam,1Story,1968,Hip,CBlock,SBrkr,1052,1,3,1,0,1,Normal,138500
1297,8700,Pave,,AllPub,NAmes,1Fam,1Story,1963,Hip,CBlock,SBrkr,1128,2,3,1,0,2,Normal,155000
1298,3675,Pave,,AllPub,Edwards,TwnhsE,SFoyer,2005,Gable,PConc,SBrkr,1072,2,2,1,0,2,Partial,140000
1299,63887,Pave,,AllPub,Edwards,1Fam,2Story,2008,Hip,PConc,SBrkr,5642,2,3,1,3,2,Partial,160000
1300,7500,Pave,,AllPub,NAmes,1Fam,1Story,1959,Hip,CBlock,SBrkr,1246,1,3,1,0,1,Normal,154000
1301,10762,Pave,,AllPub,Gilbert,1Fam,2Story,1999,Gable,PConc,SBrkr,1983,2,3,1,1,2,Normal,225000
1302,7500,Pave,,AllPub,Crawfor,1Fam,2Story,1942,Gable,CBlock,SBrkr,1494,1,3,1,2,1,Normal,177500
1303,10120,Pave,,AllPub,NoRidge,1Fam,2Story,1994,Hip,PConc,SBrkr,2526,2,4,1,1,3,Normal,290000
1304,8688,Pave,,AllPub,Somerst,1Fam,1Story,2005,Gable,PConc,SBrkr,1616,2,3,1,0,3,Normal,232000
1305,3363,Pave,,AllPub,Edwards,TwnhsE,2Story,2004,Gable,PConc,SBrkr,1708,2,3,1,0,2,Normal,130000
1306,13173,Pave,,AllPub,NridgHt,1Fam,1Story,2006,Hip,PConc,SBrkr,1652,2,2,1,2,2,Normal,325000
1307,6955,Pave,,AllPub,NridgHt,TwnhsE,1Story,2005,Gable,PConc,SBrkr,1368,2,2,1,1,2,Partial,202500
1308,8072,Pave,,AllPub,CollgCr,1Fam,1Story,1994,Gable,PConc,SBrkr,990,1,3,1,0,2,Normal,138000
1309,12000,Pave,,AllPub,OldTown,1Fam,1Story,1948,Gable,CBlock,SBrkr,1122,1,2,1,0,2,Normal,147000
1310,7153,Pave,,AllPub,SawyerW,1Fam,1Story,1991,Gable,CBlock,SBrkr,1294,2,3,1,0,2,Normal,179200
1311,17500,Pave,,AllPub,Crawfor,1Fam,1Story,1959,Gable,PConc,SBrkr,1902,2,3,1,2,2,Normal,335000
1312,8814,Pave,,AllPub,CollgCr,1Fam,1Story,2005,Gable,PConc,SBrkr,1274,2,3,1,0,2,Partial,203000
1313,9572,Pave,,AllPub,NoRidge,1Fam,2Story,1990,Gable,PConc,SBrkr,2810,2,4,1,1,2,Normal,302000
1314,14774,Pave,,AllPub,NoRidge,1Fam,2Story,1999,Gable,PConc,SBrkr,2599,2,4,1,1,3,Normal,333168
1315,8190,Pave,,AllPub,Edwards,1Fam,1Story,1954,Hip,CBlock,SBrkr,948,1,3,1,1,1,Normal,119000
1316,11075,Pave,,AllPub,NAmes,1Fam,2Story,1969,Gable,CBlock,SBrkr,2112,2,4,1,2,2,Normal,206900
1317,10226,Pave,,AllPub,CollgCr,1Fam,1Story,2008,Gable,PConc,SBrkr,1630,2,3,1,1,3,Normal,295493
1318,4230,Pave,Pave,AllPub,Somerst,TwnhsE,1Story,2006,Gable,PConc,SBrkr,1352,2,2,1,1,2,Partial,208900
1319,14781,Pave,,AllPub,CollgCr,1Fam,1Story,2001,Hip,PConc,SBrkr,1787,2,3,1,1,3,Normal,275000
1320,10215,Pave,,AllPub,Edwards,1Fam,1Story,1954,Hip,PConc,SBrkr,948,1,3,1,0,1,Normal,111000
1321,8400,Pave,,AllPub,NAmes,1Fam,1Story,1957,Hip,CBlock,SBrkr,1478,1,3,1,2,2,Normal,156500
1322,6627,Pave,,AllPub,BrkSide,1Fam,1Story,1949,Hip,CBlock,SBrkr,720,1,2,1,0,1,Normal,72500
1323,10186,Pave,,AllPub,NoRidge,1Fam,2Story,1992,Gable,PConc,SBrkr,1923,2,3,1,1,2,Normal,190000
1324,5330,Pave,,AllPub,BrkSide,1Fam,1Story,1940,Hip,CBlock,SBrkr,708,1,2,1,0,0,Normal,82500
1325,9986,Pave,,AllPub,Somerst,1Fam,1Story,2006,Gable,PConc,SBrkr,1795,2,2,1,1,3,Partial,147000
1326,3636,Pave,,AllPub,IDOTRR,1Fam,1Story,1922,Gable,BrkTil,SBrkr,796,1,2,1,0,0,Normal,55000
1327,4270,Pave,,AllPub,Edwards,1Fam,1Story,1931,Gable,BrkTil,SBrkr,774,1,3,1,0,0,Normal,79000
1328,6600,Pave,,AllPub,Mitchel,1Fam,1Story,1982,Gable,CBlock,SBrkr,816,1,3,1,1,1,Normal,130500
1329,10440,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,1920,Gable,BrkTil,SBrkr,2792,2,5,1,2,2,Normal,256000
1330,9084,Pave,,AllPub,Gilbert,1Fam,2Story,1998,Hip,PConc,SBrkr,1632,2,3,1,1,2,Normal,176500
1331,10000,Pave,,AllPub,Somerst,1Fam,1Story,2006,Hip,PConc,SBrkr,1588,2,3,1,1,3,Normal,227000
1332,10780,Pave,,AllPub,CollgCr,1Fam,SLvl,1976,Gable,CBlock,SBrkr,954,1,3,1,0,2,Normal,132500
1333,8877,Pave,,AllPub,Edwards,1Fam,1Story,1938,Gable,CBlock,SBrkr,816,1,2,1,1,1,Normal,100000
1334,7200,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,1938,Gable,CBlock,SBrkr,1360,1,2,1,0,1,Normal,125500
1335,2368,Pave,,AllPub,BrDale,TwnhsE,2Story,1970,Gable,CBlock,SBrkr,1365,1,3,1,0,2,Normal,125000
1336,9650,Pave,,AllPub,NWAmes,1Fam,1Story,1977,Gable,CBlock,SBrkr,1334,2,2,1,1,2,Normal,167900
1337,9246,Pave,,AllPub,NWAmes,Duplex,1Story,1973,Gable,CBlock,SBrkr,1656,2,4,2,0,2,Normal,135000
1338,4118,Pave,Grvl,AllPub,OldTown,1Fam,1Story,1941,Gable,CBlock,FuseA,693,1,2,1,0,0,Normal,52500
1339,13450,Pave,,AllPub,CollgCr,1Fam,2Story,2002,Gable,PConc,SBrkr,1861,2,3,1,0,2,Normal,200000
1340,9560,Pave,,AllPub,CollgCr,1Fam,1Story,1972,Hip,CBlock,SBrkr,864,1,3,1,0,1,Normal,128500
1341,8294,Pave,,AllPub,NAmes,1Fam,1Story,1971,Gable,CBlock,SBrkr,872,1,3,1,0,4,Normal,123000
1342,13695,Pave,,AllPub,SawyerW,1Fam,1Story,2003,Gable,PConc,SBrkr,1114,1,3,1,0,2,Normal,155000
1343,9375,Pave,,AllPub,CollgCr,1Fam,2Story,2002,Gable,PConc,SBrkr,2169,2,3,1,1,2,Normal,228500
1344,7558,Pave,,AllPub,Crawfor,1Fam,1.5Fin,1928,Gable,BrkTil,SBrkr,1913,1,3,1,1,2,Normal,177000
1345,11103,Pave,,AllPub,CollgCr,1Fam,2Story,2006,Gable,PConc,SBrkr,1456,2,3,1,1,2,Partial,155835
1346,6000,Pave,,AllPub,OldTown,1Fam,1Story,1920,Hip,PConc,FuseA,960,1,2,1,0,1,Normal,108500
1347,20781,Pave,,AllPub,NWAmes,1Fam,1Story,1968,Hip,CBlock,SBrkr,2156,2,3,1,1,2,Normal,262500
1348,15306,Pave,,AllPub,Timber,1Fam,1Story,2006,Gable,PConc,SBrkr,1776,2,3,1,1,3,Partial,283463
1349,16196,Pave,,AllPub,SawyerW,1Fam,1Story,1998,Gable,PConc,SBrkr,1494,2,3,1,1,2,Normal,215000
1350,5250,Pave,Pave,AllPub,OldTown,1Fam,2Story,1872,Gable,BrkTil,SBrkr,2358,2,4,1,0,0,Normal,122000
1351,11643,Pave,,AllPub,NAmes,Duplex,2Story,1969,Gable,CBlock,SBrkr,2634,2,6,2,0,4,Normal,200000
1352,9247,Pave,,AllPub,NAmes,1Fam,2Story,1962,Gable,CBlock,SBrkr,1716,1,4,1,1,2,Normal,171000
1353,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,1937,Gable,BrkTil,SBrkr,1176,1,2,1,0,2,Normal,134900
1354,14720,Pave,,AllPub,NoRidge,1Fam,1.5Fin,1995,Hip,PConc,SBrkr,3238,2,4,1,1,3,Normal,410000
1355,10316,Pave,,,,,,,,,,,,,,,,,235000
1356,10192,Pave,,AllPub,NWAmes,1Fam,SLvl,1968,Gable,CBlock,SBrkr,1920,3,4,1,1,2,Normal,170000
1357,9477,Pave,,AllPub,NAmes,1Fam,1Story,1966,Gable,CBlock,SBrkr,892,1,3,1,0,1,Normal,110000
1358,12537,Pave,,AllPub,NAmes,1Fam,1Story,1971,Gable,CBlock,SBrkr,1078,1,3,1,1,2,Normal,149900
1359,2117,Pave,,AllPub,Somerst,Twnhs,2Story,2000,Gable,PConc,SBrkr,1573,2,3,1,0,2,Normal,177500
1360,16737,Pave,,AllPub,NridgHt,1Fam,1Story,2004,Hip,PConc,SBrkr,1980,2,3,1,1,3,Normal,315000
1361,9842,Pave,,AllPub,SWISU,1Fam,2Story,1921,Gable,BrkTil,SBrkr,2601,3,4,1,0,2,Normal,189000
1362,16158,Pave,,AllPub,StoneBr,1Fam,1Story,2005,Hip,PConc,SBrkr,1530,2,3,1,1,2,Normal,260000
1363,12513,Pave,,AllPub,NAmes,1Fam,1.5Fin,1920,Gable,BrkTil,SBrkr,1738,2,4,1,1,1,Normal,104900
1364,8499,Pave,,AllPub,Gilbert,1Fam,2Story,2006,Gable,PConc,SBrkr,1412,2,3,1,1,2,Partial,156932
1365,3180,Pave,Pave,AllPub,Somerst,TwnhsE,2Story,2005,Gable,PConc,SBrkr,1200,2,2,1,0,2,Abnorml,144152
1366,7500,Pave,,AllPub,Somerst,1Fam,2Story,2000,Gable,PConc,SBrkr,1674,2,3,1,0,2,Normal,216000
1367,9179,Pave,,AllPub,CollgCr,1Fam,2Story,1999,Gable,PConc,SBrkr,1790,2,3,1,0,2,Abnorml,193000
1368,2665,Pave,,AllPub,MeadowV,TwnhsE,2Story,1977,Gable,PConc,SBrkr,1475,2,4,1,1,1,Normal,127000
1369,4435,Pave,,AllPub,CollgCr,TwnhsE,1Story,2003,Gable,PConc,SBrkr,848,1,1,1,0,2,Normal,144000
1370,10635,Pave,,AllPub,CollgCr,1Fam,1Story,2003,Hip,PConc,SBrkr,1668,2,3,1,1,2,Normal,232000
1371,5400,Pave,,AllPub,OldTown,1Fam,1.5Fin,1920,Gable,PConc,SBrkr,1374,1,2,1,0,1,Normal,105000
1372,9600,Pave,,AllPub,NAmes,1Fam,SLvl,1955,Hip,CBlock,SBrkr,1661,1,3,1,1,1,Normal,165500
1373,9750,Pave,,AllPub,CollgCr,1Fam,2Story,1998,Gable,PConc,SBrkr,2097,2,3,1,1,2,Normal,274300
1374,11400,Pave,,AllPub,NoRidge,1Fam,1Story,2001,Hip,PConc,SBrkr,2633,2,2,1,2,3,Normal,466500
1375,10625,Pave,,AllPub,Somerst,1Fam,2Story,2005,Gable,PConc,SBrkr,1958,2,3,1,1,3,Normal,250000
1376,10991,Pave,,AllPub,Timber,1Fam,1Story,2007,Gable,PConc,SBrkr,1571,2,3,1,1,3,Partial,239000
1377,6292,Pave,,AllPub,SWISU,1Fam,1Story,1930,Gable,BrkTil,SBrkr,790,1,2,1,0,1,Normal,91000
1378,10998,Pave,Grvl,AllPub,Edwards,1Fam,1.5Fin,1941,Gable,CBlock,SBrkr,1604,2,3,1,0,2,Normal,117000
1379,1953,Pave,,AllPub,BrDale,Twnhs,2Story,1973,Gable,CBlock,SBrkr,987,1,2,1,0,1,Normal,83000
1380,9735,Pave,,AllPub,Timber,1Fam,SLvl,2006,Gable,PConc,,1394,2,3,1,0,2,Normal,167500
1381,8212,Pave,Grvl,AllPub,Edwards,1Fam,1Story,1914,Gable,BrkTil,FuseF,864,1,2,1,0,1,Normal,58500
1382,12925,Pave,,AllPub,NAmes,1Fam,1Story,1970,Gable,CBlock,SBrkr,2117,2,4,1,2,2,Normal,237500
1383,7200,Pave,,AllPub,OldTown,1Fam,2Story,1920,Hip,BrkTil,SBrkr,1762,1,4,1,0,2,Normal,157000
1384,25339,Pave,,AllPub,Sawyer,1Fam,1Story,1918,Gable,BrkTil,SBrkr,1416,2,3,1,0,2,Normal,112000
1385,9060,Pave,,AllPub,Edwards,1Fam,1.5Fin,1939,Gable,BrkTil,SBrkr,1258,1,2,1,0,1,Normal,105000
1386,5436,Pave,,,,,,,,,,1154,1,3,1,0,1,Normal,125500
1387,16692,Pave,,AllPub,NWAmes,1Fam,2Story,1978,Gable,CBlock,SBrkr,2784,3,5,1,2,2,Normal,250000
1388,8520,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,1916,Gable,BrkTil,SBrkr,2526,2,5,1,1,1,Family,136000
1389,14892,Pave,,AllPub,Gilbert,1Fam,1Story,2006,Gable,PConc,SBrkr,1746,2,3,1,2,3,Normal,377500
1390,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,1941,Gable,BrkTil,SBrkr,1218,1,3,1,1,2,Normal,131000
1391,9100,Pave,,AllPub,CollgCr,1Fam,1Story,2000,Gable,PConc,SBrkr,1525,2,3,1,0,2,Normal,235000
1392,8944,Pave,,AllPub,NAmes,Duplex,1Story,1967,Gable,CBlock,SBrkr,1584,2,4,2,0,3,Normal,124000
1393,7838,Pave,,AllPub,NAmes,1Fam,SFoyer,1967,Gable,CBlock,SBrkr,900,1,3,1,1,1,Normal,123000
1394,10800,Pave,Pave,AllPub,OldTown,2fmCon,1.5Fin,1905,Gable,BrkTil,SBrkr,1912,2,3,2,1,2,Normal,163000
1395,4045,Pave,,AllPub,Blmngtn,TwnhsE,1Story,2006,Hip,PConc,SBrkr,1500,2,2,1,1,3,Partial,246578
1396,12665,Pave,,AllPub,Timber,1Fam,2Story,2005,Hip,PConc,SBrkr,2482,2,4,1,1,3,Normal,281213
1397,57200,Pave,,AllPub,Timber,1Fam,1Story,1948,Gable,CBlock,SBrkr,1687,1,3,1,2,2,Normal,160000
1398,6120,Pave,,AllPub,BrkSide,1Fam,2Story,1920,Gable,BrkTil,SBrkr,1513,1,4,1,0,1,Normal,137500
1399,7200,Pave,,AllPub,NAmes,1Fam,1.5Fin,1950,Gable,CBlock,FuseA,1904,1,3,1,0,1,Normal,138000
1400,6171,Pave,,AllPub,SWISU,1Fam,1.5Fin,1925,Gable,BrkTil,SBrkr,1608,2,3,1,1,1,Normal,137450
1401,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,1929,Gable,BrkTil,SBrkr,1158,1,3,1,1,1,Normal,120000
1402,7415,Pave,,AllPub,Gilbert,1Fam,2Story,2004,Gable,PConc,SBrkr,1593,2,3,1,1,2,Normal,193000
1403,6762,Pave,,AllPub,CollgCr,1Fam,1Story,2006,Gable,PConc,SBrkr,1294,2,2,1,1,2,Partial,193879
1404,15256,Pave,,AllPub,Somerst,1Fam,1Story,2007,Gable,PConc,SBrkr,1464,2,3,1,0,3,Normal,282922
1405,10410,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,1915,Gable,PConc,SBrkr,1214,1,3,1,0,3,Family,105000
1406,3842,Pave,,AllPub,Crawfor,TwnhsE,1Story,2004,Hip,PConc,SBrkr,1646,2,2,1,1,2,Normal,275000
1407,8445,Pave,,AllPub,CollgCr,1Fam,SFoyer,1972,Gable,CBlock,SBrkr,768,1,2,1,0,2,Normal,133000
1408,8780,Pave,,AllPub,Mitchel,1Fam,1Story,1985,Gable,CBlock,SBrkr,833,1,3,1,0,0,Normal,112000
1409,7740,Pave,,AllPub,OldTown,1Fam,2Story,1910,Gable,CBlock,SBrkr,1363,1,3,1,0,2,Normal,125500
1410,20544,Pave,,AllPub,NWAmes,1Fam,2Story,1986,Gable,CBlock,SBrkr,2093,2,3,1,1,2,Normal,215000
1411,12420,Pave,,AllPub,CollgCr,1Fam,2Story,2001,Gable,PConc,SBrkr,1840,2,3,1,0,2,Normal,230000
1412,9600,Pave,,AllPub,NAmes,1Fam,1.5Fin,1950,Gable,CBlock,SBrkr,1668,1,3,1,0,1,Normal,140000
1413,7200,Pave,,AllPub,NAmes,Duplex,1Story,1949,Gable,Slab,FuseF,1040,2,2,2,0,2,Normal,90000
1414,10994,Pave,,AllPub,SawyerW,1Fam,1Story,2005,Gable,PConc,SBrkr,1844,2,2,1,1,2,Abnorml,257000
1415,13053,Pave,Pave,AllPub,BrkSide,1Fam,1.5Fin,1923,Gambrel,BrkTil,SBrkr,1848,1,4,1,1,2,Normal,207000
1416,3635,Pave,,AllPub,Blmngtn,TwnhsE,1Story,2007,Hip,PConc,SBrkr,1569,2,1,1,1,3,Normal,175900
1417,11340,Pave,,AllPub,OldTown,2fmCon,2Story,1885,Gable,PConc,SBrkr,2290,2,4,2,0,2,Normal,122500
1418,16545,Pave,,AllPub,NoRidge,1Fam,2Story,1998,Gable,PConc,SBrkr,2450,2,3,1,1,3,Normal,340000
1419,9204,Pave,,AllPub,NAmes,1Fam,1Story,1963,Gable,CBlock,SBrkr,1144,1,3,1,0,1,Normal,124000
1420,16381,Pave,,AllPub,Crawfor,1Fam,1Story,1969,Gable,CBlock,SBrkr,1844,2,3,1,1,2,Normal,223000
1421,11700,Pave,,AllPub,NWAmes,1Fam,2Story,1968,Gable,CBlock,SBrkr,1416,2,3,1,1,2,Normal,179900
1422,4043,Pave,,AllPub,NPkVill,TwnhsE,1Story,1977,Gable,CBlock,SBrkr,1069,2,2,1,1,2,Normal,127500
